CustomerID,TotalTransactions,TotalQuantity,TotalRevenue,UniqueProducts,ActiveDays,FirstPurchase,LastPurchase,CustomerLifetimeDays,Cluster,Segment
16778,2,194,245.94,16,2,2011-03-10 15:21:00,2011-09-26 13:48:00,199,0,Segment 0
16779,28,5212,10436.05,161,24,2010-12-08 09:56:00,2011-12-07 14:54:00,364,2,Segment 2
16780,2,270,422.24,51,2,2011-03-25 17:34:00,2011-08-31 16:09:00,158,2,Segment 2
16781,2,111,294.65,17,2,2010-12-02 14:26:00,2010-12-09 15:18:00,7,0,Segment 0
16782,19,696,2230.3,103,19,2010-12-06 16:10:00,2011-11-29 13:20:00,357,2,Segment 2
16784,1,24,107.6,3,1,2011-11-20 12:20:00,2011-11-20 12:20:00,0,0,Segment 0
16788,2,304,594.39,138,2,2011-03-30 13:05:00,2011-08-08 14:53:00,131,2,Segment 2
16789,1,32,80.8,5,1,2011-12-01 15:12:00,2011-12-01 15:12:00,0,0,Segment 0
16790,8,892,1520.12,88,8,2011-11-02 11:23:00,2011-12-06 11:53:00,34,2,Segment 2
16791,8,753,1690.28,218,6,2011-01-11 15:42:00,2011-11-10 19:12:00,303,2,Segment 2
16792,2,44,110.38,11,1,2011-03-02 14:39:00,2011-03-02 14:41:00,0,0,Segment 0
16793,1,146,243.84,16,1,2011-10-13 15:08:00,2011-10-13 15:08:00,0,0,Segment 0
16794,12,919,1175.3,142,9,2011-06-12 14:15:00,2011-12-08 17:54:00,179,2,Segment 2
16795,1,239,414.88,64,1,2010-12-09 14:08:00,2010-12-09 14:08:00,0,2,Segment 2
16796,1,186,305.62,18,1,2011-09-11 14:01:00,2011-09-11 14:01:00,0,0,Segment 0
16800,1,524,1162.65,148,1,2011-11-28 14:06:00,2011-11-28 14:06:00,0,2,Segment 2
16801,5,307,842.33,72,5,2011-03-11 13:56:00,2011-06-29 15:33:00,110,2,Segment 2
16803,1,245,332.3,24,1,2011-10-05 14:28:00,2011-10-05 14:28:00,0,0,Segment 0
16804,3,246,536.99,59,2,2011-03-14 15:48:00,2011-11-16 16:43:00,247,2,Segment 2
16805,2,539,460.59,94,2,2010-12-14 13:35:00,2011-06-19 11:23:00,186,2,Segment 2
16806,4,356,762.16,68,4,2011-04-14 19:59:00,2011-08-28 15:27:00,135,2,Segment 2
16807,3,778,1121.59,57,3,2011-03-14 09:46:00,2011-07-20 12:00:00,128,2,Segment 2
16808,2,196,288.42,21,2,2011-03-10 19:05:00,2011-09-01 19:34:00,175,0,Segment 0
16809,6,651,912.74,79,5,2011-03-22 13:13:00,2011-11-16 15:45:00,239,2,Segment 2
16810,2,112,275.64,16,2,2010-12-14 11:24:00,2011-05-31 15:32:00,168,0,Segment 0
16811,2,477,547.07,26,2,2011-11-22 17:19:00,2011-12-05 11:39:00,12,0,Segment 0
16812,1,81,479.35,15,1,2010-12-14 12:35:00,2010-12-14 12:35:00,0,0,Segment 0
16813,10,1501,1652.18,248,10,2011-05-19 13:28:00,2011-12-01 14:03:00,196,2,Segment 2
16814,22,2696,6408.2,122,21,2010-12-05 11:45:00,2011-11-25 13:27:00,355,2,Segment 2
16816,4,274,417.06,28,4,2010-12-16 17:01:00,2011-08-28 14:16:00,254,0,Segment 0
16817,13,762,1446.95,76,12,2010-12-06 14:19:00,2011-12-07 11:03:00,365,2,Segment 2
16818,13,2163,3317.97,172,13,2011-05-18 11:42:00,2011-11-29 10:41:00,194,2,Segment 2
16820,1,307,497.61,26,1,2011-09-05 12:06:00,2011-09-05 12:06:00,0,0,Segment 0
16823,1,136,358.38,34,1,2011-04-26 15:00:00,2011-04-26 15:00:00,0,2,Segment 2
16824,2,236,460.64,23,2,2011-06-28 13:36:00,2011-11-24 12:38:00,148,0,Segment 0
16825,2,566,775.1800000000001,27,2,2011-06-07 09:44:00,2011-11-01 11:51:00,147,0,Segment 0
16826,1,158,341.7,22,1,2011-10-19 14:05:00,2011-10-19 14:05:00,0,0,Segment 0
16828,2,59,128.5,8,2,2011-08-19 13:24:00,2011-09-07 15:10:00,19,0,Segment 0
16829,1,99,197.22,11,1,2011-07-06 10:48:00,2011-07-06 10:48:00,0,0,Segment 0
16830,1,264,325.91,23,1,2011-11-01 11:35:00,2011-11-01 11:35:00,0,0,Segment 0
16832,3,33,199.15,11,3,2011-05-06 14:12:00,2011-06-08 15:36:00,33,0,Segment 0
16833,4,440,1106.53,46,3,2011-01-09 13:02:00,2011-12-08 14:39:00,333,2,Segment 2
16834,1,358,413.46,24,1,2011-04-26 09:37:00,2011-04-26 09:37:00,0,0,Segment 0
16835,2,61,180.85,10,2,2010-12-01 17:15:00,2011-08-03 13:50:00,244,0,Segment 0
16836,2,165,251.87,11,2,2011-08-15 12:38:00,2011-10-31 10:05:00,76,0,Segment 0
16837,12,1562,3167.73,123,10,2011-04-08 08:48:00,2011-11-08 14:27:00,214,2,Segment 2
16838,3,184,582.9,24,3,2011-02-24 15:01:00,2011-05-26 13:13:00,90,0,Segment 0
16839,39,8470,15357.78,117,37,2010-12-05 11:15:00,2011-12-01 09:03:00,360,2,Segment 2
16841,7,2234,1774.62,101,7,2011-02-25 12:40:00,2011-11-03 11:51:00,250,2,Segment 2
16842,4,692,1260.44,45,4,2011-02-10 14:51:00,2011-10-06 17:38:00,238,2,Segment 2
16843,17,10154,10183.82,226,13,2011-01-16 16:10:00,2011-10-28 09:06:00,284,2,Segment 2
16846,1,135,214.32,11,1,2011-10-20 13:55:00,2011-10-20 13:55:00,0,0,Segment 0
16847,1,78,193.44,12,1,2011-10-27 13:29:00,2011-10-27 13:29:00,0,0,Segment 0
16848,1,182,281.42,14,1,2011-10-18 08:42:00,2011-10-18 08:42:00,0,0,Segment 0
16849,1,33,124.57,8,1,2011-06-06 09:16:00,2011-06-06 09:16:00,0,0,Segment 0
16850,1,249,332.41,19,1,2011-01-10 11:09:00,2011-01-10 11:09:00,0,0,Segment 0
16851,3,271,342.45,17,3,2011-10-19 09:48:00,2011-12-05 13:32:00,47,0,Segment 0
16852,2,56,144.91000000000005,9,2,2011-06-16 15:49:00,2011-11-29 13:22:00,165,0,Segment 0
16855,2,164,328.4,19,2,2011-10-27 16:31:00,2011-11-16 12:03:00,19,0,Segment 0
16856,1,12,35.400000000000006,2,1,2011-11-25 08:59:00,2011-11-25 08:59:00,0,0,Segment 0
16858,2,83,345.89000000000004,9,2,2010-12-06 09:52:00,2010-12-08 14:52:00,2,0,Segment 0
16859,5,656,473.14,50,5,2011-03-23 13:39:00,2011-08-25 14:12:00,155,2,Segment 2
16861,3,133,151.65,8,3,2010-12-06 15:09:00,2011-10-11 09:05:00,308,0,Segment 0
16863,4,392,481.35,25,4,2010-12-08 08:58:00,2011-11-10 15:23:00,337,0,Segment 0
16866,3,60,207.74,10,3,2011-07-01 12:34:00,2011-07-22 10:06:00,20,0,Segment 0
16869,5,579,797.3199999999999,113,5,2011-06-17 13:01:00,2011-11-17 12:02:00,152,2,Segment 2
16871,7,1250,2761.49,131,6,2011-03-14 10:31:00,2011-11-17 19:27:00,248,2,Segment 2
16872,3,600,680.02,5,3,2011-06-08 14:32:00,2011-09-23 16:05:00,107,0,Segment 0
16873,10,3825,7066.31,179,10,2010-12-10 15:45:00,2011-12-05 12:05:00,359,2,Segment 2
16875,9,1044,2023.47,94,8,2011-01-04 10:37:00,2011-10-06 19:20:00,275,2,Segment 2
16877,6,458,846.62,111,6,2011-05-15 16:13:00,2011-11-27 13:47:00,195,2,Segment 2
16878,2,0,0.0,3,2,2011-09-16 17:39:00,2011-11-15 08:52:00,59,0,Segment 0
16880,7,746,1491.43,121,6,2011-06-03 16:45:00,2011-11-09 11:33:00,158,2,Segment 2
16881,1,600,432.0,1,1,2011-10-04 10:33:00,2011-10-04 10:33:00,0,0,Segment 0
16882,3,424,705.12,39,3,2011-01-26 17:43:00,2011-10-04 10:42:00,250,2,Segment 2
16883,2,103,272.48,33,2,2010-12-03 10:33:00,2011-06-05 12:51:00,184,2,Segment 2
16884,2,320,429.84,26,1,2011-11-02 10:16:00,2011-11-02 11:52:00,0,0,Segment 0
16885,3,178,450.41,82,3,2010-12-17 17:23:00,2011-11-24 13:40:00,341,2,Segment 2
16887,1,156,192.33,35,1,2011-11-04 14:07:00,2011-11-04 14:07:00,0,2,Segment 2
16889,3,925,1578.67,112,3,2011-01-07 10:47:00,2011-05-29 11:05:00,142,2,Segment 2
16891,5,265,742.43,166,5,2010-12-03 11:35:00,2011-12-08 11:15:00,369,2,Segment 2
16892,7,232,489.49,88,5,2011-01-20 13:19:00,2011-12-08 13:18:00,321,2,Segment 2
16893,1,62,145.93,44,1,2010-12-08 12:06:00,2010-12-08 12:06:00,0,2,Segment 2
16895,1,91,202.27,57,1,2011-10-06 12:15:00,2011-10-06 12:15:00,0,2,Segment 2
16897,3,58,213.03,37,2,2011-01-30 11:52:00,2011-02-13 15:45:00,14,2,Segment 2
16898,4,379,436.68,151,4,2010-12-06 12:23:00,2011-11-13 15:44:00,342,2,Segment 2
16899,6,520,1271.06,80,6,2010-12-14 13:11:00,2011-12-02 12:03:00,352,2,Segment 2
16900,5,723,187.6900000000001,79,5,2011-10-07 13:17:00,2011-11-28 10:50:00,51,2,Segment 2
16902,1,629,1706.88,43,1,2011-08-15 14:17:00,2011-08-15 14:17:00,0,2,Segment 2
16903,1,247,363.2,50,1,2011-11-10 15:32:00,2011-11-10 15:32:00,0,2,Segment 2
16904,16,1984,3653.75,387,15,2010-12-07 13:29:00,2011-12-05 13:10:00,362,2,Segment 2
16905,8,1380,3020.65,117,6,2010-12-03 10:43:00,2011-12-04 14:01:00,366,2,Segment 2
16906,4,263,559.59,74,4,2011-04-05 12:30:00,2011-09-19 11:49:00,166,2,Segment 2
16907,5,286,928.76,89,5,2010-12-09 16:52:00,2011-11-10 18:04:00,336,2,Segment 2
16909,2,434,364.14,18,2,2011-09-28 16:45:00,2011-10-06 18:06:00,8,0,Segment 0
16910,8,884,1508.96,318,8,2011-09-09 14:14:00,2011-12-05 12:51:00,86,2,Segment 2
16912,14,1010,2508.87,89,9,2011-01-20 15:42:00,2011-11-16 15:51:00,300,2,Segment 2
16913,1,82,113.44,8,1,2011-02-22 12:56:00,2011-02-22 12:56:00,0,0,Segment 0
16914,1,112,183.76,25,1,2011-11-03 15:27:00,2011-11-03 15:27:00,0,0,Segment 0
16915,6,132,621.6800000000001,46,6,2011-03-01 09:52:00,2011-11-30 16:39:00,274,2,Segment 2
16916,2,431,562.41,129,2,2010-12-02 13:14:00,2011-11-16 12:08:00,348,2,Segment 2
16917,1,232,391.52,9,1,2011-03-08 11:55:00,2011-03-08 11:55:00,0,0,Segment 0
16918,7,708,1043.34,97,5,2011-01-26 17:37:00,2011-10-21 12:50:00,267,2,Segment 2
16919,11,1403,2592.25,141,11,2010-12-06 12:52:00,2011-07-06 13:35:00,212,2,Segment 2
16921,1,154,154.18,50,1,2011-10-09 16:22:00,2011-10-09 16:22:00,0,2,Segment 2
16923,26,3110,6488.3,316,19,2010-12-12 11:06:00,2011-11-27 13:00:00,350,2,Segment 2
16924,4,454,722.64,69,3,2011-09-16 12:54:00,2011-11-18 12:53:00,62,2,Segment 2
16926,1,35,230.25,14,1,2010-12-03 13:42:00,2010-12-03 13:42:00,0,0,Segment 0
16927,3,993,543.05,5,3,2010-12-13 11:57:00,2011-08-16 11:10:00,245,0,Segment 0
16928,19,2072,2748.6,72,18,2010-12-01 15:21:00,2011-09-20 15:10:00,292,2,Segment 2
16929,7,929,1295.39,51,7,2011-07-07 12:39:00,2011-12-06 08:37:00,151,2,Segment 2
16930,3,339,378.89,47,2,2011-10-02 14:25:00,2011-11-13 16:13:00,42,2,Segment 2
16931,21,3134,4554.87,448,20,2010-12-05 11:40:00,2011-12-04 13:15:00,364,2,Segment 2
16932,1,82,150.23000000000002,44,1,2011-10-17 14:12:00,2011-10-17 14:12:00,0,2,Segment 2
16933,5,281,530.08,44,3,2011-04-14 12:28:00,2011-12-08 12:54:00,238,2,Segment 2
16934,2,397,931.03,59,1,2011-10-16 12:25:00,2011-10-16 12:40:00,0,2,Segment 2
16936,1,171,261.9,56,1,2011-11-14 11:04:00,2011-11-14 11:04:00,0,2,Segment 2
16938,5,1018,1878.43,212,4,2011-02-04 09:34:00,2011-12-01 10:20:00,300,2,Segment 2
16940,3,2169,3049.88,226,3,2011-02-23 12:27:00,2011-10-18 13:15:00,237,2,Segment 2
16942,10,801,1878.51,159,8,2011-04-26 11:59:00,2011-11-27 12:40:00,215,2,Segment 2
16943,3,145,816.73,23,3,2011-01-25 14:00:00,2011-05-12 11:57:00,106,0,Segment 0
16945,19,2725,4345.5,137,13,2010-12-16 17:49:00,2011-11-18 11:39:00,336,2,Segment 2
16947,1,312,406.48,21,1,2011-04-18 09:38:00,2011-04-18 09:38:00,0,0,Segment 0
16948,3,1614,435.02,15,3,2011-01-18 10:58:00,2011-07-24 12:46:00,187,0,Segment 0
16949,7,790,1161.27,57,7,2011-01-27 12:11:00,2011-12-06 11:07:00,312,2,Segment 2
16950,3,644,1178.56,39,3,2010-12-07 15:20:00,2011-10-14 09:06:00,310,2,Segment 2
16951,4,1306,1262.75,73,4,2011-02-08 14:58:00,2011-08-08 13:25:00,180,2,Segment 2
16952,2,92,167.61,16,1,2011-08-22 12:58:00,2011-08-22 13:03:00,0,0,Segment 0
16953,1,10,20.8,1,1,2011-11-09 15:54:00,2011-11-09 15:54:00,0,0,Segment 0
16954,9,1054,2085.08,40,8,2010-12-15 10:41:00,2011-12-09 09:46:00,358,2,Segment 2
16955,5,246,493.67,18,5,2010-12-01 13:31:00,2011-06-08 10:36:00,188,0,Segment 0
16956,2,112,292.34,16,2,2011-11-22 08:56:00,2011-11-30 14:28:00,8,0,Segment 0
16957,2,172,416.64,15,2,2011-03-03 09:25:00,2011-04-14 13:56:00,42,0,Segment 0
16959,1,49,117.35,7,1,2011-09-13 15:03:00,2011-09-13 15:03:00,0,0,Segment 0
16960,3,304,507.05,92,3,2011-04-01 11:54:00,2011-11-01 11:35:00,213,2,Segment 2
16961,1,125,234.17,14,1,2011-08-15 13:46:00,2011-08-15 13:46:00,0,0,Segment 0
16963,1,35,110.55,7,1,2011-06-05 13:48:00,2011-06-05 13:48:00,0,0,Segment 0
16965,1,291,201.19,26,1,2011-04-27 12:08:00,2011-04-27 12:08:00,0,0,Segment 0
16966,10,1978,2148.47,9,10,2011-04-13 14:17:00,2011-12-01 13:40:00,231,0,Segment 0
16967,1,333,319.02,21,1,2011-06-03 14:24:00,2011-06-03 14:24:00,0,0,Segment 0
16968,2,326,439.43,31,2,2011-08-24 10:51:00,2011-12-05 15:02:00,103,0,Segment 0
16969,3,816,650.41,42,3,2011-06-01 12:10:00,2011-10-31 13:12:00,152,2,Segment 2
16971,2,71,232.21,41,2,2011-11-01 15:06:00,2011-12-07 09:15:00,35,2,Segment 2
16976,1,88,251.52,2,1,2011-03-17 16:33:00,2011-03-17 16:33:00,0,0,Segment 0
16978,1,166,344.33,39,1,2011-09-23 12:50:00,2011-09-23 12:50:00,0,2,Segment 2
16979,8,860,1809.05,64,8,2011-02-15 09:20:00,2011-12-06 12:21:00,294,2,Segment 2
16980,2,739,1028.46,71,2,2011-02-21 12:58:00,2011-03-29 16:36:00,36,2,Segment 2
16982,1,182,384.06,22,1,2011-10-10 12:28:00,2011-10-10 12:28:00,0,0,Segment 0
16983,8,1322,1894.82,112,8,2010-12-05 12:34:00,2011-11-27 12:10:00,356,2,Segment 2
16984,5,2365,4370.59,354,4,2011-08-01 17:37:00,2011-09-22 18:21:00,52,2,Segment 2
16985,11,1830,5461.62,62,8,2010-12-16 10:38:00,2011-11-22 13:33:00,341,2,Segment 2
16986,2,1040,1873.2,3,2,2011-11-09 15:52:00,2011-11-10 11:55:00,0,0,Segment 0
16987,7,401,1616.8,74,6,2011-05-18 15:55:00,2011-12-06 17:26:00,202,2,Segment 2
16988,1,43,126.12,7,1,2011-12-04 16:02:00,2011-12-04 16:02:00,0,0,Segment 0
16989,6,1233,1133.25,7,6,2011-07-12 09:11:00,2011-12-02 16:39:00,143,0,Segment 0
16990,1,100,179.0,1,1,2011-05-05 08:30:00,2011-05-05 08:30:00,0,0,Segment 0
16992,6,857,1601.86,85,6,2011-02-02 16:31:00,2011-11-29 11:50:00,299,2,Segment 2
16995,1,-1,-1.25,1,1,2010-12-02 17:09:00,2010-12-02 17:09:00,0,0,Segment 0
16996,9,534,1427.46,14,7,2010-12-16 09:48:00,2011-11-09 16:43:00,328,0,Segment 0
16997,3,360,702.0,7,3,2011-01-18 11:51:00,2011-02-24 17:28:00,37,0,Segment 0
16998,6,73,287.02000000000004,2,4,2011-02-08 15:42:00,2011-07-13 09:49:00,154,0,Segment 0
16999,2,294,484.82,21,2,2011-09-26 15:43:00,2011-11-16 13:53:00,50,0,Segment 0
17001,11,2164,3989.57,75,11,2010-12-16 09:35:00,2011-12-09 09:38:00,358,2,Segment 2
17002,4,678,1487.78,41,4,2011-02-22 11:46:00,2011-09-27 16:48:00,217,2,Segment 2
17004,2,771,1312.14,38,2,2011-09-08 12:16:00,2011-10-24 14:25:00,46,2,Segment 2
17006,4,272,781.78,37,4,2011-09-25 12:15:00,2011-12-05 12:09:00,70,2,Segment 2
17007,7,587,877.4300000000001,50,6,2010-12-17 13:57:00,2011-10-20 10:47:00,306,2,Segment 2
17010,2,116,185.46,11,2,2011-11-21 14:49:00,2011-11-23 11:04:00,1,0,Segment 0
17011,1,186,270.9,15,1,2011-11-09 13:30:00,2011-11-09 13:30:00,0,0,Segment 0
17014,4,238,562.6800000000001,63,3,2011-10-04 11:36:00,2011-12-01 14:09:00,58,2,Segment 2
17015,3,1978,1838.61,182,3,2011-06-07 13:19:00,2011-11-11 10:45:00,156,2,Segment 2
17017,27,6613,8574.11,88,21,2010-12-02 10:17:00,2011-12-07 09:32:00,369,2,Segment 2
17018,2,176,920.1,15,2,2011-01-18 08:46:00,2011-10-30 11:42:00,285,0,Segment 0
17019,4,820,1258.08,166,4,2010-12-06 12:55:00,2011-11-28 13:06:00,357,2,Segment 2
17022,1,108,71.0,7,1,2011-11-08 17:09:00,2011-11-08 17:09:00,0,0,Segment 0
17024,3,69,95.85,2,3,2011-07-05 09:31:00,2011-10-25 13:47:00,112,0,Segment 0
17025,3,235,357.77,8,2,2010-12-01 15:45:00,2011-10-10 09:06:00,312,0,Segment 0
17026,2,97,154.82999999999998,4,2,2010-12-05 12:47:00,2011-06-07 14:28:00,184,0,Segment 0
17027,7,410,835.86,110,5,2011-01-26 14:19:00,2011-09-22 12:24:00,238,2,Segment 2
17029,2,400,716.0,1,2,2011-04-17 10:57:00,2011-08-21 11:06:00,126,0,Segment 0
17030,1,146,146.87,11,1,2011-10-07 08:49:00,2011-10-07 08:49:00,0,0,Segment 0
17031,2,235,380.35,19,2,2011-07-08 09:38:00,2011-11-28 10:23:00,143,0,Segment 0
17033,3,750,1030.14,24,3,2010-12-15 13:21:00,2011-09-14 14:34:00,273,0,Segment 0
17034,4,406,734.5699999999999,28,4,2011-02-25 10:10:00,2011-11-23 15:14:00,271,0,Segment 0
17035,3,201,388.33,27,3,2011-02-01 12:27:00,2011-04-08 11:23:00,65,0,Segment 0
17037,2,652,1253.22,75,2,2011-09-13 12:49:00,2011-09-22 17:20:00,9,2,Segment 2
17038,1,28,112.4,22,1,2011-11-09 13:50:00,2011-11-09 13:50:00,0,0,Segment 0
17040,1,181,449.73,15,1,2011-07-25 10:19:00,2011-07-25 10:19:00,0,0,Segment 0
17041,4,923,1055.69,59,3,2010-12-14 11:43:00,2011-11-13 11:21:00,333,2,Segment 2
17042,5,990,1036.58,74,5,2011-04-06 14:53:00,2011-12-07 12:26:00,244,2,Segment 2
17043,4,998,1735.18,100,4,2011-03-18 14:53:00,2011-11-07 15:33:00,234,2,Segment 2
17044,3,487,897.4300000000001,8,3,2010-12-15 16:34:00,2011-12-01 08:54:00,350,0,Segment 0
17045,3,106,339.44,20,3,2011-04-06 12:08:00,2011-08-18 17:09:00,134,0,Segment 0
17046,1,510,642.02,22,1,2011-07-05 14:24:00,2011-07-05 14:24:00,0,0,Segment 0
17047,3,533,1100.9,59,2,2011-05-18 16:50:00,2011-09-15 13:27:00,119,2,Segment 2
17048,6,474,864.32,41,6,2011-01-12 16:51:00,2011-08-16 14:51:00,215,2,Segment 2
17049,11,2666,5589.83,201,10,2011-03-09 08:33:00,2011-12-07 10:48:00,273,2,Segment 2
17050,6,1595,3185.64,169,6,2011-02-13 12:41:00,2011-09-04 13:48:00,203,2,Segment 2
17051,1,179,240.89,40,1,2011-05-29 14:13:00,2011-05-29 14:13:00,0,2,Segment 2
17052,1,251,399.09,72,1,2011-11-11 14:50:00,2011-11-11 14:50:00,0,2,Segment 2
17053,2,121,496.38,13,2,2011-08-01 10:23:00,2011-08-03 10:55:00,2,0,Segment 0
17054,6,802,1353.83,64,6,2011-04-08 13:14:00,2011-11-11 12:56:00,216,2,Segment 2
17058,3,592,1179.89,51,3,2011-04-14 09:18:00,2011-09-19 10:13:00,158,2,Segment 2
17059,5,1850,3080.39,292,5,2010-12-05 12:35:00,2011-11-10 12:27:00,339,2,Segment 2
17060,1,216,234.24,5,1,2011-03-18 13:27:00,2011-03-18 13:27:00,0,0,Segment 0
17061,12,1484,5116.13,57,9,2011-04-21 13:29:00,2011-09-27 11:24:00,158,2,Segment 2
17062,5,416,529.4300000000001,53,4,2010-12-05 11:59:00,2011-01-30 11:01:00,55,2,Segment 2
17063,11,763,1421.59,66,8,2011-02-23 13:44:00,2011-12-01 08:46:00,280,2,Segment 2
17064,3,316,855.45,53,3,2011-01-16 16:10:00,2011-10-12 10:18:00,268,2,Segment 2
17065,1,-1,-112.35,1,1,2011-07-19 14:45:00,2011-07-19 14:45:00,0,0,Segment 0
17068,22,2154,4531.34,116,21,2010-12-06 13:58:00,2011-11-27 13:14:00,355,2,Segment 2
17069,13,1482,2655.2200000000003,111,10,2010-12-01 16:49:00,2011-11-11 17:13:00,345,2,Segment 2
17070,1,131,304.24,62,1,2011-08-17 17:01:00,2011-08-17 17:01:00,0,2,Segment 2
17071,14,1182,2385.48,102,13,2011-02-03 08:18:00,2011-12-01 09:06:00,301,2,Segment 2
17073,4,759,1446.09,142,4,2011-08-22 14:37:00,2011-11-22 11:47:00,91,2,Segment 2
17075,5,289,813.77,62,4,2011-01-26 13:20:00,2011-11-22 11:58:00,299,2,Segment 2
17076,3,295,841.0799999999999,17,3,2010-12-10 10:08:00,2011-11-03 17:53:00,328,0,Segment 0
17078,2,788,378.2,28,1,2011-11-03 18:49:00,2011-11-03 19:17:00,0,0,Segment 0
17079,1,24,118.8,2,1,2011-09-22 15:34:00,2011-09-22 15:34:00,0,0,Segment 0
17080,3,164,285.5,8,3,2011-03-15 12:05:00,2011-11-17 12:59:00,247,0,Segment 0
17081,2,77,288.91,55,2,2011-10-24 13:08:00,2011-11-14 12:56:00,20,2,Segment 2
17082,2,1049,2003.85,75,2,2011-01-25 14:36:00,2011-11-06 15:17:00,285,2,Segment 2
17083,3,772,1405.78,24,3,2011-02-09 11:38:00,2011-08-22 15:43:00,194,0,Segment 0
17084,2,1702,2747.99,146,1,2011-11-04 14:49:00,2011-11-04 14:54:00,0,2,Segment 2
17085,6,783,1550.8,116,5,2010-12-12 12:24:00,2011-08-08 14:15:00,239,2,Segment 2
17086,6,1859,2050.08,76,6,2011-10-07 11:22:00,2011-12-02 13:54:00,56,2,Segment 2
17088,4,868,1991.01,96,4,2011-03-31 09:48:00,2011-11-11 14:23:00,225,2,Segment 2
17090,8,902,1972.55,45,8,2010-12-20 13:52:00,2011-12-05 13:44:00,349,2,Segment 2
17091,10,1743,3802.81,119,8,2010-12-07 09:55:00,2011-12-07 10:43:00,365,2,Segment 2
17092,4,1130,1774.03,99,4,2011-03-07 14:51:00,2011-10-20 19:51:00,227,2,Segment 2
17094,2,148,270.20000000000005,14,2,2011-01-21 13:09:00,2011-01-25 17:24:00,4,0,Segment 0
17095,6,613,1088.2,70,5,2011-01-09 11:05:00,2011-11-17 16:40:00,312,2,Segment 2
17096,7,332,992.68,46,7,2011-03-23 12:05:00,2011-11-30 15:05:00,252,2,Segment 2
17097,9,457,937.92,153,7,2010-12-09 14:55:00,2011-12-07 17:05:00,363,2,Segment 2
17100,2,800,971.74,65,1,2011-11-21 16:36:00,2011-11-21 16:36:00,0,2,Segment 2
17101,4,815,1621.73,28,4,2011-06-14 14:49:00,2011-11-29 13:57:00,167,0,Segment 0
17102,1,2,25.5,1,1,2011-03-23 10:08:00,2011-03-23 10:08:00,0,0,Segment 0
17105,2,693,665.78,80,2,2011-02-06 14:46:00,2011-07-03 15:53:00,147,2,Segment 2
17107,7,4526,10362.48,269,6,2011-03-06 15:17:00,2011-11-07 08:41:00,245,2,Segment 2
17109,8,572,865.9300000000001,107,6,2011-04-21 15:46:00,2011-11-10 16:59:00,203,2,Segment 2
17110,1,50,163.29999999999998,12,1,2011-06-27 12:58:00,2011-06-27 12:58:00,0,0,Segment 0
17111,1,282,231.61,29,1,2011-10-23 15:59:00,2011-10-23 15:59:00,0,0,Segment 0
17114,10,206,739.72,85,9,2011-01-09 11:39:00,2011-12-04 12:17:00,329,2,Segment 2
17115,5,368,806.9000000000001,33,5,2011-04-20 14:46:00,2011-12-01 14:30:00,224,2,Segment 2
17117,1,68,116.2,9,1,2011-02-24 13:54:00,2011-02-24 13:54:00,0,0,Segment 0
17118,1,154,157.02,10,1,2011-01-26 12:19:00,2011-01-26 12:19:00,0,0,Segment 0
17119,3,327,593.61,35,3,2011-10-11 11:03:00,2011-12-06 14:40:00,56,2,Segment 2
17120,1,120,307.46,18,1,2011-04-20 15:21:00,2011-04-20 15:21:00,0,0,Segment 0
17122,1,80,138.32,7,1,2011-08-12 14:33:00,2011-08-12 14:33:00,0,0,Segment 0
17123,1,246,345.29999999999995,9,1,2011-07-01 10:47:00,2011-07-01 10:47:00,0,0,Segment 0
17124,1,129,294.24,31,1,2011-06-07 14:02:00,2011-06-07 14:02:00,0,0,Segment 0
17125,1,281,230.5,34,1,2011-10-20 14:41:00,2011-10-20 14:41:00,0,2,Segment 2
17126,7,778,976.55,189,3,2010-12-12 11:19:00,2011-07-10 13:52:00,210,2,Segment 2
17128,1,76,157.09,14,1,2011-01-09 12:02:00,2011-01-09 12:02:00,0,0,Segment 0
17131,5,983,2463.17,78,4,2011-09-25 12:42:00,2011-12-04 12:52:00,70,2,Segment 2
17133,7,2730,4892.240000000001,13,6,2011-03-18 13:47:00,2011-11-24 12:27:00,250,0,Segment 0
17134,2,98,413.2,21,2,2011-03-20 11:56:00,2011-08-25 09:53:00,157,0,Segment 0
17135,7,1224,1139.73,34,5,2010-12-03 09:31:00,2011-11-23 16:48:00,355,2,Segment 2
17138,1,126,380.5,24,1,2011-03-09 11:54:00,2011-03-09 11:54:00,0,0,Segment 0
17139,15,5157,10567.87,309,12,2011-02-24 09:32:00,2011-11-24 10:12:00,273,2,Segment 2
17140,1,296,454.12,16,1,2011-04-06 13:33:00,2011-04-06 13:33:00,0,0,Segment 0
17142,1,81,579.0,15,1,2011-04-14 18:22:00,2011-04-14 18:22:00,0,0,Segment 0
17144,2,483,984.57,42,2,2011-09-16 12:50:00,2011-12-08 17:57:00,83,2,Segment 2
17146,3,212,749.78,33,3,2010-12-16 12:20:00,2011-08-26 12:44:00,253,2,Segment 2
17147,6,878,1679.64,70,5,2011-02-01 09:36:00,2011-11-17 12:32:00,289,2,Segment 2
17148,1,82,124.88,9,1,2011-10-19 09:59:00,2011-10-19 09:59:00,0,0,Segment 0
17152,4,477,1503.5,9,2,2011-03-21 16:20:00,2011-05-29 12:19:00,68,0,Segment 0
17153,1,104,213.78,14,1,2011-11-15 13:42:00,2011-11-15 13:42:00,0,0,Segment 0
