CustomerID,TotalRevenue,OrderCount,TotalQuantity,UniqueProducts,FirstPurchase,LastPurchase,AverageOrderValue,ActiveDays
16693,477.86,2,203,58,2011-03-13 11:06:00,2011-10-02 11:10:00,238.93,203
16696,657.9000000000001,4,146,7,2011-04-05 15:20:00,2011-07-27 14:23:00,164.47500000000002,112
16697,112.75,1,27,20,2011-04-12 17:12:00,2011-04-12 17:12:00,112.75,0
16698,1998.0,2,840,4,2011-03-31 13:33:00,2011-04-27 10:52:00,999.0,26
16700,5076.55,13,4024,159,2010-12-08 16:34:00,2011-12-01 11:00:00,390.50384615384615,357
16701,5398.3,13,6393,99,2010-12-13 11:51:00,2011-12-01 11:10:00,415.25384615384615,352
16705,14034.99,20,5476,133,2010-12-16 10:51:00,2011-12-09 12:08:00,701.7495,358
16706,531.35,3,249,108,2011-08-17 15:53:00,2011-11-02 13:50:00,177.11666666666667,76
16708,656.63,1,285,27,2011-10-25 12:20:00,2011-10-25 12:20:00,656.63,0
16709,3029.87,5,851,64,2011-03-03 10:55:00,2011-09-16 10:56:00,605.9739999999999,197
16710,2467.99,10,1823,268,2010-12-06 13:13:00,2011-11-20 14:50:00,246.79899999999998,349
16711,1651.03,5,833,18,2010-12-17 12:43:00,2011-12-06 16:32:00,330.206,354
16712,3611.31,11,1730,259,2011-03-08 15:07:00,2011-11-30 13:48:00,328.3009090909091,266
16713,6910.78,15,4271,338,2010-12-08 13:01:00,2011-11-21 12:36:00,460.71866666666665,347
16714,1129.06,3,589,77,2011-01-26 13:40:00,2011-05-05 11:09:00,376.3533333333333,98
16715,301.71999999999997,1,642,19,2011-09-22 18:15:00,2011-09-22 18:15:00,301.71999999999997,0
16716,901.2,2,120,1,2011-02-01 15:35:00,2011-03-18 10:03:00,450.6,44
16717,3843.08,6,1860,176,2010-12-08 16:48:00,2011-11-16 12:16:00,640.5133333333333,342
16718,606.0500000000001,1,407,41,2010-12-05 13:03:00,2010-12-05 13:03:00,606.0500000000001,0
16719,1770.22,7,1175,107,2010-12-06 12:06:00,2011-11-25 09:27:00,252.88857142857142,353
16720,152.95,1,180,25,2011-11-13 16:22:00,2011-11-13 16:22:00,152.95,0
16721,292.47,1,172,37,2011-03-22 16:08:00,2011-03-22 16:08:00,292.47,0
16722,4730.81,13,5001,96,2010-12-06 12:59:00,2011-11-22 13:28:00,363.90846153846155,351
16723,576.4,2,398,37,2011-08-24 11:31:00,2011-09-09 13:01:00,288.2,16
16725,758.27,7,288,110,2010-12-03 16:02:00,2011-02-10 16:52:00,108.32428571428571,69
16726,1358.74,5,945,121,2010-12-13 13:28:00,2011-11-13 14:53:00,271.748,335
16727,256.32,1,167,41,2010-12-10 13:48:00,2010-12-10 13:48:00,256.32,0
16728,1048.28,4,671,218,2011-03-20 13:28:00,2011-10-24 14:36:00,262.07,218
16729,7205.33,21,5722,234,2011-04-12 14:22:00,2011-11-01 14:29:00,343.11095238095237,203
16730,743.11,3,994,75,2011-01-24 14:01:00,2011-10-18 14:11:00,247.70333333333335,267
16732,603.75,1,317,28,2011-11-08 09:54:00,2011-11-08 09:54:00,603.75,0
16734,646.76,3,345,44,2011-08-17 15:00:00,2011-10-18 13:44:00,215.58666666666667,61
16735,2247.41,5,1532,88,2011-01-09 12:53:00,2011-09-22 11:49:00,449.48199999999997,255
16737,417.59999999999997,1,288,1,2011-10-17 13:03:00,2011-10-17 13:03:00,417.59999999999997,0
16738,3.75,1,3,1,2011-02-15 09:46:00,2011-02-15 09:46:00,3.75,0
16739,323.0,1,172,13,2011-06-16 09:17:00,2011-06-16 09:17:00,323.0,0
16742,464.9,1,1,1,2011-10-24 12:02:00,2011-10-24 12:02:00,464.9,0
16743,2213.13,7,2035,89,2010-12-16 12:15:00,2011-11-10 13:13:00,316.1614285714286,329
16744,1291.91,7,798,198,2011-06-19 15:13:00,2011-11-28 13:06:00,184.55857142857144,161
16745,7180.7,17,6719,148,2011-02-01 11:31:00,2011-09-14 11:58:00,422.3941176470588,225
16746,6680.11,18,4660,234,2010-12-16 11:43:00,2011-12-05 12:33:00,371.1172222222222,354
16747,836.06,2,583,34,2011-10-03 10:18:00,2011-11-02 11:37:00,418.03,30
16748,1515.9,5,880,42,2011-01-09 13:50:00,2011-11-22 10:17:00,303.18,316
16750,623.93,5,214,74,2011-04-21 16:53:00,2011-10-26 12:48:00,124.78599999999999,187
16751,1764.72,1,1031,24,2011-11-09 10:48:00,2011-11-09 10:48:00,1764.72,0
16752,207.5,1,54,9,2010-12-02 12:18:00,2010-12-02 12:18:00,207.5,0
16753,223.92000000000002,1,189,34,2011-10-12 13:14:00,2011-10-12 13:14:00,223.92000000000002,0
16754,2002.4,1,4280,2,2010-12-02 17:38:00,2010-12-02 17:38:00,2002.4,0
16755,1475.43,3,1058,133,2011-01-28 10:47:00,2011-08-17 13:21:00,491.81,201
16756,239.4,1,106,13,2011-05-09 09:33:00,2011-05-09 09:33:00,239.4,0
16757,106.83000000000001,1,81,7,2011-01-25 11:59:00,2011-01-25 11:59:00,106.83000000000001,0
16758,369.34000000000003,1,203,22,2011-10-05 14:47:00,2011-10-05 14:47:00,369.34000000000003,0
16759,789.79,3,609,40,2011-11-09 09:06:00,2011-12-02 12:42:00,263.2633333333333,23
16761,316.62,1,341,13,2011-09-04 11:15:00,2011-09-04 11:15:00,316.62,0
16762,1207.24,3,480,51,2011-07-18 12:52:00,2011-11-20 11:43:00,402.41333333333336,124
16763,611.85,1,319,23,2011-05-25 11:52:00,2011-05-25 11:52:00,611.85,0
16764,2790.9500000000003,13,1253,209,2011-07-19 17:17:00,2011-12-06 11:41:00,214.68846153846155,139
16765,34.0,1,4,1,2011-02-18 15:41:00,2011-02-18 15:41:00,34.0,0
16766,1145.6,2,536,17,2011-03-11 13:34:00,2011-03-11 15:22:00,572.8,0
16767,5575.56,11,4423,148,2011-01-27 13:38:00,2011-11-09 09:42:00,506.86909090909097,285
16768,478.09000000000003,3,196,47,2011-03-13 10:25:00,2011-10-23 10:38:00,159.36333333333334,224
16769,361.54,1,80,33,2011-03-24 13:41:00,2011-03-24 13:41:00,361.54,0
16770,757.1,5,456,116,2010-12-02 15:49:00,2011-10-13 12:21:00,151.42000000000002,314
16771,2242.61,5,1487,200,2011-01-05 13:57:00,2011-11-06 13:28:00,448.52200000000005,304
16773,171.59,1,171,23,2011-10-13 14:37:00,2011-10-13 14:37:00,171.59,0
16774,661.52,4,322,36,2011-06-14 12:45:00,2011-10-03 12:41:00,165.38,110
16775,1691.51,11,439,84,2010-12-07 15:15:00,2011-11-29 15:22:00,153.77363636363637,357
16776,371.54,1,254,61,2011-10-10 13:04:00,2011-10-10 13:04:00,371.54,0
16777,222.62,2,62,45,2011-03-27 14:34:00,2011-09-20 13:41:00,111.31,176
16778,245.94,2,194,16,2011-03-10 15:21:00,2011-09-26 13:48:00,122.97,199
16779,10611.720000000001,22,5301,161,2010-12-08 09:56:00,2011-12-07 14:54:00,482.35090909090917,364
16780,422.24,2,270,51,2011-03-25 17:34:00,2011-08-31 16:09:00,211.12,158
16781,311.25,1,113,17,2010-12-02 14:26:00,2010-12-02 14:26:00,311.25,0
16782,2267.9500000000003,13,705,103,2010-12-09 11:28:00,2011-11-29 13:20:00,174.45769230769233,355
16784,107.6,1,24,3,2011-11-20 12:20:00,2011-11-20 12:20:00,107.6,0
16788,594.39,2,304,138,2011-03-30 13:05:00,2011-08-08 14:53:00,297.195,131
16789,80.8,1,32,5,2011-12-01 15:12:00,2011-12-01 15:12:00,80.8,0
16790,1545.6200000000001,6,898,88,2011-11-02 11:23:00,2011-12-06 11:53:00,257.60333333333335,34
16791,1705.78,7,757,218,2011-01-11 15:42:00,2011-11-10 19:12:00,243.68285714285713,303
16792,110.38000000000001,2,44,11,2011-03-02 14:39:00,2011-03-02 14:41:00,55.190000000000005,0
16793,243.84,1,146,16,2011-10-13 15:08:00,2011-10-13 15:08:00,243.84,0
16794,1196.5,10,923,142,2011-06-12 14:15:00,2011-12-08 17:54:00,119.65,179
16795,414.88,1,239,64,2010-12-09 14:08:00,2010-12-09 14:08:00,414.88,0
16796,305.62,1,186,18,2011-09-11 14:01:00,2011-09-11 14:01:00,305.62,0
16800,1162.65,1,524,148,2011-11-28 14:06:00,2011-11-28 14:06:00,1162.65,0
16801,1594.23,4,493,72,2011-03-11 13:56:00,2011-06-29 15:33:00,398.5575,110
16803,332.3,1,245,24,2011-10-05 14:28:00,2011-10-05 14:28:00,332.3,0
16804,536.99,3,246,59,2011-03-14 15:48:00,2011-11-16 16:43:00,178.99666666666667,247
16805,460.59,2,539,94,2010-12-14 13:35:00,2011-06-19 11:23:00,230.295,186
16806,762.16,4,356,68,2011-04-14 19:59:00,2011-08-28 15:27:00,190.54,135
16807,1121.59,3,778,57,2011-03-14 09:46:00,2011-07-20 12:00:00,373.8633333333333,128
16808,288.42,2,196,21,2011-03-10 19:05:00,2011-09-01 19:34:00,144.21,175
16809,914.69,5,652,79,2011-03-22 15:20:00,2011-11-16 15:45:00,182.93800000000002,239
16810,309.54,1,114,15,2011-05-31 15:32:00,2011-05-31 15:32:00,309.54,0
16811,547.07,2,477,26,2011-11-22 17:19:00,2011-12-05 11:39:00,273.535,12
16812,479.35,1,81,15,2010-12-14 12:35:00,2010-12-14 12:35:00,479.35,0
16813,1652.18,10,1501,248,2011-05-19 13:28:00,2011-12-01 14:03:00,165.21800000000002,196
16814,6416.7,21,2697,122,2010-12-05 11:45:00,2011-11-25 13:27:00,305.5571428571428,355
16816,417.06,4,274,28,2010-12-16 17:01:00,2011-08-28 14:16:00,104.265,254
16817,1604.75,9,822,73,2010-12-06 14:19:00,2011-12-07 11:03:00,178.30555555555554,365
16818,3349.57,11,2164,172,2011-05-18 11:42:00,2011-11-29 10:41:00,304.50636363636363,194
16820,497.61,1,307,26,2011-09-05 12:06:00,2011-09-05 12:06:00,497.61,0
16823,358.38,1,136,34,2011-04-26 15:00:00,2011-04-26 15:00:00,358.38,0
16824,460.64,2,236,23,2011-06-28 13:36:00,2011-11-24 12:38:00,230.32,148
16825,775.1800000000001,2,566,27,2011-06-07 09:44:00,2011-11-01 11:51:00,387.59000000000003,147
16826,341.7,1,158,22,2011-10-19 14:05:00,2011-10-19 14:05:00,341.7,0
16828,128.5,2,59,8,2011-08-19 13:24:00,2011-09-07 15:10:00,64.25,19
16829,197.22,1,99,11,2011-07-06 10:48:00,2011-07-06 10:48:00,197.22,0
16830,325.91,1,264,23,2011-11-01 11:35:00,2011-11-01 11:35:00,325.91,0
16832,199.15,3,33,11,2011-05-06 14:12:00,2011-06-08 15:36:00,66.38333333333334,33
16833,1106.53,4,440,46,2011-01-09 13:02:00,2011-12-08 14:39:00,276.6325,333
16834,413.46,1,358,24,2011-04-26 09:37:00,2011-04-26 09:37:00,413.46,0
16835,180.85,2,61,10,2010-12-01 17:15:00,2011-08-03 13:50:00,90.425,244
16836,251.87,2,165,11,2011-08-15 12:38:00,2011-10-31 10:05:00,125.935,76
16837,3170.98,11,1563,123,2011-04-08 08:48:00,2011-11-08 14:27:00,288.2709090909091,214
16838,588.85,2,185,24,2011-02-24 15:01:00,2011-05-26 13:13:00,294.425,90
16839,16594.35,34,8975,114,2010-12-05 11:15:00,2011-12-01 09:03:00,488.06911764705876,360
16841,1869.82,6,2250,101,2011-02-25 12:40:00,2011-11-03 11:51:00,311.63666666666666,250
16842,1264.19,3,693,45,2011-02-10 14:51:00,2011-08-31 10:42:00,421.3966666666667,201
16843,10196.57,16,10159,226,2011-01-16 16:10:00,2011-10-28 09:06:00,637.285625,284
16846,214.32,1,135,11,2011-10-20 13:55:00,2011-10-20 13:55:00,214.32,0
16847,193.44,1,78,12,2011-10-27 13:29:00,2011-10-27 13:29:00,193.44,0
16848,281.42,1,182,14,2011-10-18 08:42:00,2011-10-18 08:42:00,281.42,0
16849,124.57,1,33,8,2011-06-06 09:16:00,2011-06-06 09:16:00,124.57,0
16850,332.41,1,249,19,2011-01-10 11:09:00,2011-01-10 11:09:00,332.41,0
16851,342.45,3,271,17,2011-10-19 09:48:00,2011-12-05 13:32:00,114.14999999999999,47
16852,144.91000000000003,2,56,9,2011-06-16 15:49:00,2011-11-29 13:22:00,72.45500000000001,165
16855,328.4,2,164,19,2011-10-27 16:31:00,2011-11-16 12:03:00,164.2,19
16856,35.400000000000006,1,12,2,2011-11-25 08:59:00,2011-11-25 08:59:00,35.400000000000006,0
16858,375.69000000000005,1,91,9,2010-12-06 09:52:00,2010-12-06 09:52:00,375.69000000000005,0
16859,747.81,2,827,50,2011-03-23 13:39:00,2011-07-18 12:19:00,373.905,116
16861,173.76,2,140,6,2011-07-04 15:38:00,2011-10-11 09:05:00,86.88,98
16863,502.8,2,409,25,2010-12-08 08:58:00,2011-11-08 15:26:00,251.4,335
16866,207.73999999999998,3,60,10,2011-07-01 12:34:00,2011-07-22 10:06:00,69.24666666666666,20
16869,817.12,4,583,113,2011-06-17 13:01:00,2011-11-17 12:02:00,204.28,152
16871,2812.34,6,1253,131,2011-03-14 10:31:00,2011-11-17 19:27:00,468.72333333333336,248
16872,680.02,3,600,5,2011-06-08 14:32:00,2011-09-23 16:05:00,226.67333333333332,107
16873,7123.62,6,3840,179,2010-12-10 15:45:00,2011-12-05 12:05:00,1187.27,359
16875,2095.53,5,1069,93,2011-01-04 10:37:00,2011-10-03 13:39:00,419.10600000000005,272
16877,846.62,6,458,111,2011-05-15 16:13:00,2011-11-27 13:47:00,141.10333333333332,195
16878,13.3,1,12,3,2011-09-16 17:39:00,2011-09-16 17:39:00,13.3,0
16880,1491.43,7,746,121,2011-06-03 16:45:00,2011-11-09 11:33:00,213.0614285714286,158
16881,432.0,1,600,1,2011-10-04 10:33:00,2011-10-04 10:33:00,432.0,0
16882,705.12,3,424,39,2011-01-26 17:43:00,2011-10-04 10:42:00,235.04,250
16883,272.48,2,103,33,2010-12-03 10:33:00,2011-06-05 12:51:00,136.24,184
16884,429.84000000000003,2,320,26,2011-11-02 10:16:00,2011-11-02 11:52:00,214.92000000000002,0
16885,450.41,3,178,82,2010-12-17 17:23:00,2011-11-24 13:40:00,150.13666666666668,341
16887,192.32999999999998,1,156,35,2011-11-04 14:07:00,2011-11-04 14:07:00,192.32999999999998,0
16889,1578.67,3,925,112,2011-01-07 10:47:00,2011-05-29 11:05:00,526.2233333333334,142
16891,742.43,5,265,166,2010-12-03 11:35:00,2011-12-08 11:15:00,148.486,369
16892,518.19,5,236,87,2011-06-09 11:35:00,2011-12-08 13:18:00,103.638,182
16893,145.93,1,62,44,2010-12-08 12:06:00,2010-12-08 12:06:00,145.93,0
16895,202.27,1,91,57,2011-10-06 12:15:00,2011-10-06 12:15:00,202.27,0
16897,289.78,2,73,37,2011-01-30 11:52:00,2011-02-13 15:02:00,144.89,14
16898,501.03,3,412,150,2010-12-06 12:23:00,2011-11-13 15:44:00,167.01,342
16899,1271.06,6,520,80,2010-12-14 13:11:00,2011-12-02 12:03:00,211.84333333333333,352
16900,887.11,3,833,78,2011-10-07 13:17:00,2011-11-23 10:32:00,295.7033333333333,46
16902,1706.88,1,629,43,2011-08-15 14:17:00,2011-08-15 14:17:00,1706.88,0
16903,363.2,1,247,50,2011-11-10 15:32:00,2011-11-10 15:32:00,363.2,0
16904,3653.75,16,1984,387,2010-12-07 13:29:00,2011-12-05 13:10:00,228.359375,362
16905,3037.6,7,1381,117,2010-12-03 10:43:00,2011-12-04 14:01:00,433.9428571428571,366
16906,559.59,4,263,74,2011-04-05 12:30:00,2011-09-19 11:49:00,139.8975,166
16907,928.76,5,286,89,2010-12-09 16:52:00,2011-11-10 18:04:00,185.752,336
16909,379.14,1,436,18,2011-09-28 16:45:00,2011-09-28 16:45:00,379.14,0
16910,1508.96,8,884,318,2011-09-09 14:14:00,2011-12-05 12:51:00,188.62,86
16912,2555.58,11,1025,88,2011-01-20 15:42:00,2011-11-11 12:18:00,232.32545454545453,294
16913,113.44,1,82,8,2011-02-22 12:56:00,2011-02-22 12:56:00,113.44,0
16914,183.76,1,112,25,2011-11-03 15:27:00,2011-11-03 15:27:00,183.76,0
16915,621.6800000000001,6,132,46,2011-03-01 09:52:00,2011-11-30 16:39:00,103.61333333333334,274
16916,562.41,2,431,129,2010-12-02 13:14:00,2011-11-16 12:08:00,281.205,348
16917,391.52,1,232,9,2011-03-08 11:55:00,2011-03-08 11:55:00,391.52,0
16918,1068.82,6,721,97,2011-01-26 17:37:00,2011-10-21 12:50:00,178.13666666666666,267
16919,2592.25,11,1403,141,2010-12-06 12:52:00,2011-07-06 13:35:00,235.6590909090909,212
16921,154.18,1,154,50,2011-10-09 16:22:00,2011-10-09 16:22:00,154.18,0
16923,7069.08,19,3344,313,2010-12-12 11:06:00,2011-11-27 13:00:00,372.0568421052632,350
16924,829.89,3,467,69,2011-09-16 12:54:00,2011-11-18 12:53:00,276.63,62
16926,230.25,1,35,14,2010-12-03 13:42:00,2010-12-03 13:42:00,230.25,0
16927,543.05,3,993,5,2010-12-13 11:57:00,2011-08-16 11:10:00,181.01666666666665,245
16928,2814.7,17,2092,69,2010-12-01 15:21:00,2011-09-20 15:10:00,165.5705882352941,292
16929,1295.39,7,929,51,2011-07-07 12:39:00,2011-12-06 08:37:00,185.0557142857143,151
16930,378.89,3,339,47,2011-10-02 14:25:00,2011-11-13 16:13:00,126.29666666666667,42
16931,4554.87,21,3134,448,2010-12-05 11:40:00,2011-12-04 13:15:00,216.89857142857142,364
16932,150.23000000000002,1,82,44,2011-10-17 14:12:00,2011-10-17 14:12:00,150.23000000000002,0
16933,563.23,2,288,42,2011-04-14 13:33:00,2011-12-08 12:54:00,281.615,237
16934,931.03,2,397,59,2011-10-16 12:25:00,2011-10-16 12:40:00,465.515,0
16936,261.9,1,171,56,2011-11-14 11:04:00,2011-11-14 11:04:00,261.9,0
16938,2711.6800000000003,4,2533,212,2011-02-04 09:34:00,2011-12-01 10:20:00,677.9200000000001,300
16940,3049.88,3,2169,226,2011-02-23 12:27:00,2011-10-18 13:15:00,1016.6266666666667,237
16942,1904.99,9,805,159,2011-04-26 11:59:00,2011-11-27 12:40:00,211.66555555555556,215
16943,816.73,3,145,23,2011-01-25 14:00:00,2011-05-12 11:57:00,272.24333333333334,106
16945,4345.5,19,2725,137,2010-12-16 17:49:00,2011-11-18 11:39:00,228.71052631578948,336
16947,406.48,1,312,21,2011-04-18 09:38:00,2011-04-18 09:38:00,406.48,0
16948,435.02,3,1614,15,2011-01-18 10:58:00,2011-07-24 12:46:00,145.00666666666666,187
16949,1286.27,6,791,57,2011-01-27 12:11:00,2011-12-06 11:07:00,214.37833333333333,312
16950,1178.56,3,644,39,2010-12-07 15:20:00,2011-10-14 09:06:00,392.8533333333333,310
16951,1277.75,3,1318,73,2011-02-08 14:58:00,2011-07-28 12:05:00,425.9166666666667,169
16952,167.61,2,92,16,2011-08-22 12:58:00,2011-08-22 13:03:00,83.805,0
16953,20.8,1,10,1,2011-11-09 15:54:00,2011-11-09 15:54:00,20.8,0
16954,2085.08,9,1054,40,2010-12-15 10:41:00,2011-12-09 09:46:00,231.67555555555555,358
16955,518.67,4,266,18,2010-12-01 13:31:00,2011-06-08 10:36:00,129.6675,188
16956,308.74,1,114,16,2011-11-22 08:56:00,2011-11-22 08:56:00,308.74,0
16957,416.64,2,172,15,2011-03-03 09:25:00,2011-04-14 13:56:00,208.32,42
16959,117.35000000000001,1,49,7,2011-09-13 15:03:00,2011-09-13 15:03:00,117.35000000000001,0
16960,507.05,3,304,92,2011-04-01 11:54:00,2011-11-01 11:35:00,169.01666666666668,213
16961,234.17,1,125,14,2011-08-15 13:46:00,2011-08-15 13:46:00,234.17,0
16963,110.55000000000001,1,35,7,2011-06-05 13:48:00,2011-06-05 13:48:00,110.55000000000001,0
16965,201.19,1,291,26,2011-04-27 12:08:00,2011-04-27 12:08:00,201.19,0
16966,2154.97,7,1981,8,2011-04-13 14:17:00,2011-12-01 13:40:00,307.8528571428571,231
16967,319.02,1,333,21,2011-06-03 14:24:00,2011-06-03 14:24:00,319.02,0
16968,439.43,2,326,31,2011-08-24 10:51:00,2011-12-05 15:02:00,219.715,103
16969,650.41,3,816,42,2011-06-01 12:10:00,2011-10-31 13:12:00,216.8033333333333,152
16971,357.21,1,72,40,2011-11-01 15:06:00,2011-11-01 15:06:00,357.21,0
16976,251.51999999999998,1,88,2,2011-03-17 16:33:00,2011-03-17 16:33:00,251.51999999999998,0
16978,344.33,1,166,39,2011-09-23 12:50:00,2011-09-23 12:50:00,344.33,0
16979,1852.0,6,865,64,2011-02-15 09:20:00,2011-12-06 12:21:00,308.6666666666667,294
16980,1028.46,2,739,71,2011-02-21 12:58:00,2011-03-29 16:36:00,514.23,36
16982,384.06,1,182,22,2011-10-10 12:28:00,2011-10-10 12:28:00,384.06,0
16983,1905.87,7,1335,112,2010-12-05 12:34:00,2011-11-27 12:10:00,272.26714285714286,356
16984,4459.52,2,2380,354,2011-08-01 17:37:00,2011-09-12 13:43:00,2229.76,41
16985,5464.12,10,1832,62,2010-12-16 10:38:00,2011-11-22 13:33:00,546.412,341
16986,1873.2,2,1040,3,2011-11-09 15:52:00,2011-11-10 11:55:00,936.6,0
16987,1616.8,7,401,74,2011-05-18 15:55:00,2011-12-06 17:26:00,230.97142857142856,202
16988,126.12,1,43,7,2011-12-04 16:02:00,2011-12-04 16:02:00,126.12,0
16989,1133.25,6,1233,7,2011-07-12 09:11:00,2011-12-02 16:39:00,188.875,143
16990,179.0,1,100,1,2011-05-05 08:30:00,2011-05-05 08:30:00,179.0,0
16992,1614.31,5,860,84,2011-02-28 10:37:00,2011-11-29 11:50:00,322.86199999999997,274
16996,1456.96,6,544,13,2010-12-21 13:22:00,2011-11-09 16:43:00,242.82666666666668,323
16997,702.0,3,360,7,2011-01-18 11:51:00,2011-02-24 17:28:00,234.0,37
16998,295.0,4,76,1,2011-02-08 15:42:00,2011-07-13 09:44:00,73.75,154
16999,484.82,2,294,21,2011-09-26 15:43:00,2011-11-16 13:53:00,242.41,50
17001,3989.57,11,2164,75,2010-12-16 09:35:00,2011-12-09 09:38:00,362.6881818181818,358
17002,1493.73,3,679,41,2011-02-22 11:46:00,2011-09-15 12:40:00,497.91,205
17004,1312.1399999999999,2,771,38,2011-09-08 12:16:00,2011-10-24 14:25:00,656.0699999999999,46
17006,781.78,4,272,37,2011-09-25 12:15:00,2011-12-05 12:09:00,195.445,70
17007,889.9300000000001,6,597,50,2010-12-17 13:57:00,2011-10-20 10:47:00,148.3216666666667,306
17010,195.36,1,118,11,2011-11-21 14:49:00,2011-11-21 14:49:00,195.36,0
17011,270.9,1,186,15,2011-11-09 13:30:00,2011-11-09 13:30:00,270.9,0
17014,583.4300000000001,3,243,63,2011-10-04 11:36:00,2011-12-01 14:09:00,194.4766666666667,58
17015,1838.6100000000001,3,1978,182,2011-06-07 13:19:00,2011-11-11 10:45:00,612.87,156
17017,8694.26,20,6673,88,2010-12-02 10:17:00,2011-12-07 09:32:00,434.713,369
17018,920.1,2,176,15,2011-01-18 08:46:00,2011-10-30 11:42:00,460.05,285
17019,1258.08,4,820,166,2010-12-06 12:55:00,2011-11-28 13:06:00,314.52,357
17022,71.0,1,108,7,2011-11-08 17:09:00,2011-11-08 17:09:00,71.0,0
17024,95.85,3,69,2,2011-07-05 09:31:00,2011-10-25 13:47:00,31.95,112
17025,357.77,3,235,8,2010-12-01 15:45:00,2011-10-10 09:06:00,119.25666666666666,312
17026,154.82999999999998,2,97,4,2010-12-05 12:47:00,2011-06-07 14:28:00,77.41499999999999,184
17027,877.5600000000001,6,416,110,2011-01-26 14:19:00,2011-09-22 12:24:00,146.26000000000002,238
17029,716.0,2,400,1,2011-04-17 10:57:00,2011-08-21 11:06:00,358.0,126
17030,146.87,1,146,11,2011-10-07 08:49:00,2011-10-07 08:49:00,146.87,0
17031,380.35,2,235,19,2011-07-08 09:38:00,2011-11-28 10:23:00,190.175,143
17033,1030.14,3,750,24,2010-12-15 13:21:00,2011-09-14 14:34:00,343.38000000000005,273
17034,745.52,3,410,28,2011-02-25 10:10:00,2011-11-23 15:14:00,248.50666666666666,271
17035,433.53000000000003,2,229,27,2011-02-01 12:27:00,2011-04-08 11:23:00,216.76500000000001,65
17037,1267.32,1,656,75,2011-09-13 12:49:00,2011-09-13 12:49:00,1267.32,0
17038,112.4,1,28,22,2011-11-09 13:50:00,2011-11-09 13:50:00,112.4,0
17040,449.73,1,181,15,2011-07-25 10:19:00,2011-07-25 10:19:00,449.73,0
17041,1071.49,3,927,59,2010-12-14 11:43:00,2011-11-13 11:21:00,357.16333333333336,333
17042,1036.58,5,990,74,2011-04-06 14:53:00,2011-12-07 12:26:00,207.31599999999997,244
17043,1735.18,4,998,100,2011-03-18 14:53:00,2011-11-07 15:33:00,433.795,234
17044,948.48,1,504,6,2011-11-14 14:28:00,2011-11-14 14:28:00,948.48,0
17045,339.44,3,106,20,2011-04-06 12:08:00,2011-08-18 17:09:00,113.14666666666666,134
17046,642.02,1,510,22,2011-07-05 14:24:00,2011-07-05 14:24:00,642.02,0
17047,1100.9,3,533,59,2011-05-18 16:50:00,2011-09-15 13:27:00,366.9666666666667,119
17048,925.35,3,485,41,2011-01-12 16:51:00,2011-08-14 11:49:00,308.45,213
17049,5655.03,9,2673,201,2011-03-09 08:33:00,2011-12-07 10:48:00,628.3366666666666,273
17050,3185.64,6,1595,169,2011-02-13 12:41:00,2011-09-04 13:48:00,530.9399999999999,203
17051,240.89000000000001,1,179,40,2011-05-29 14:13:00,2011-05-29 14:13:00,240.89000000000001,0
17052,399.09,1,251,72,2011-11-11 14:50:00,2011-11-11 14:50:00,399.09,0
17053,498.48,1,122,13,2011-08-01 10:23:00,2011-08-01 10:23:00,498.48,0
17054,1356.33,5,804,64,2011-04-08 13:14:00,2011-11-11 12:56:00,271.26599999999996,216
17058,1179.89,3,592,51,2011-04-14 09:18:00,2011-09-19 10:13:00,393.2966666666667,158
17059,3080.39,5,1850,292,2010-12-05 12:35:00,2011-11-10 12:27:00,616.078,339
17060,234.24,1,216,5,2011-03-18 13:27:00,2011-03-18 13:27:00,234.24,0
17061,5232.2300000000005,11,1526,57,2011-04-21 13:29:00,2011-09-27 11:24:00,475.65727272727275,158
17062,533.33,4,418,52,2010-12-05 11:59:00,2011-01-30 11:01:00,133.3325,55
17063,1461.14,7,770,66,2011-02-23 13:44:00,2011-11-18 16:19:00,208.73428571428573,268
17064,855.45,3,316,53,2011-01-16 16:10:00,2011-10-12 10:18:00,285.15000000000003,268
17068,4552.14,21,2164,116,2010-12-06 13:58:00,2011-11-27 13:14:00,216.76857142857145,355
17069,2709.7000000000003,9,1506,111,2010-12-01 16:49:00,2011-11-11 17:13:00,301.0777777777778,345
17070,304.24,1,131,62,2011-08-17 17:01:00,2011-08-17 17:01:00,304.24,0
17071,2429.03,9,1197,102,2011-02-03 08:18:00,2011-11-11 16:31:00,269.89222222222224,281
17073,1446.09,4,759,142,2011-08-22 14:37:00,2011-11-22 11:47:00,361.5225,91
17075,834.12,4,292,62,2011-01-26 13:20:00,2011-11-22 11:58:00,208.53,299
17076,841.0799999999999,3,295,17,2010-12-10 10:08:00,2011-11-03 17:53:00,280.35999999999996,328
17078,378.2,2,788,28,2011-11-03 18:49:00,2011-11-03 19:17:00,189.1,0
17079,118.80000000000001,1,24,2,2011-09-22 15:34:00,2011-09-22 15:34:00,118.80000000000001,0
17080,287.62,2,166,8,2011-03-15 12:05:00,2011-11-17 12:59:00,143.81,247
17081,288.91,2,77,55,2011-10-24 13:08:00,2011-11-14 12:56:00,144.455,20
17082,2003.85,2,1049,75,2011-01-25 14:36:00,2011-11-06 15:17:00,1001.925,285
17083,1405.78,3,772,24,2011-02-09 11:38:00,2011-08-22 15:43:00,468.5933333333333,194
