InvoiceNo,OrderRevenue,Units,ProductLines,CustomerID,InvoiceDate
573389,47.400000000000006,12,1,14895,2011-10-30 14:45:00
573390,500.61,209,29,17213,2011-10-30 14:53:00
573391,501.65999999999997,185,21,14911,2011-10-30 14:57:00
573392,244.34,82,15,15376,2011-10-30 15:04:00
573393,507.66,781,41,14158,2011-10-30 15:08:00
573394,456.92,260,8,13089,2011-10-30 15:10:00
573395,316.88,161,12,15385,2011-10-30 15:11:00
573396,190.04,171,50,14723,2011-10-30 15:13:00
573397,230.67000000000002,213,43,15547,2011-10-30 15:19:00
573398,213.4,118,18,17373,2011-10-30 15:28:00
573399,392.08,424,18,13949,2011-10-30 15:35:00
573400,75.9,18,4,17796,2011-10-30 15:38:00
573401,299.06,268,22,12364,2011-10-30 15:43:00
573402,214.74,209,15,12494,2011-10-30 15:44:00
573403,55.2,24,2,16506,2011-10-30 15:50:00
573404,166.20000000000002,84,5,14295,2011-10-30 15:50:00
573405,468.38,500,90,13822,2011-10-30 15:55:00
573406,770.23,411,43,14112,2011-10-30 15:57:00
573407,396.33,189,36,18067,2011-10-30 15:58:00
573408,215.08,88,6,16190,2011-10-30 15:59:00
573409,33.0,4,1,14112,2011-10-30 16:00:00
573410,118.8,80,3,15669,2011-10-30 16:03:00
573411,384.12,182,20,13870,2011-10-30 16:10:00
573412,54.599999999999994,28,3,13870,2011-10-30 16:11:00
573413,335.85,187,67,15444,2011-10-30 16:12:00
573414,261.93,143,40,16877,2011-10-30 16:15:00
573415,675.51,288,93,13607,2011-10-30 16:17:00
573416,245.32,90,5,14688,2011-10-31 08:29:00
573417,197.71,161,15,12581,2011-10-31 08:56:00
573418,427.93,223,13,15360,2011-10-31 09:35:00
573419,243.94,82,8,13103,2011-10-31 09:38:00
573420,1389.05,601,35,18223,2011-10-31 09:48:00
573421,1297.26,362,12,14292,2011-10-31 09:50:00
573422,17.4,12,1,14292,2011-10-31 09:51:00
573423,308.77,196,7,16133,2011-10-31 09:58:00
573424,76.96000000000001,154,2,12720,2011-10-31 10:05:00
573425,160.55,81,9,16836,2011-10-31 10:05:00
573428,271.26,326,20,12571,2011-10-31 10:19:00
573430,407.54,115,20,13813,2011-10-31 10:38:00
573442,214.06,90,7,12488,2011-10-31 10:42:00
573452,2039.24,656,8,17450,2011-10-31 10:45:00
573464,301.32,240,13,15667,2011-10-31 10:56:00
573481,608.3,224,33,13994,2011-10-31 11:10:00
573483,305.36,184,5,15793,2011-10-31 11:32:00
573484,94.08,108,5,14883,2011-10-31 11:33:00
573485,533.23,303,64,15752,2011-10-31 11:37:00
573486,273.95,273,16,13186,2011-10-31 11:40:00
573492,163.05,49,36,13544,2011-10-31 11:57:00
573496,489.95,314,98,17841,2011-10-31 11:59:00
573500,198.52,133,38,16931,2011-10-31 12:01:00
573501,991.7,370,62,18055,2011-10-31 12:02:00
573504,398.03999999999996,125,8,13983,2011-10-31 12:05:00
573507,79.2,32,5,13651,2011-10-31 12:11:00
573508,317.82,85,19,12552,2011-10-31 12:11:00
573509,317.34000000000003,256,15,16169,2011-10-31 12:21:00
573510,534.19,455,25,14808,2011-10-31 12:21:00
573511,1294.32,676,47,12347,2011-10-31 12:25:00
573512,599.0400000000001,396,11,17951,2011-10-31 12:30:00
573531,321.32,244,6,12909,2011-10-31 12:43:00
573532,118.80000000000001,24,1,13145,2011-10-31 12:45:00
573542,281.78,234,22,14702,2011-10-31 13:03:00
573543,242.85,160,59,17777,2011-10-31 13:05:00
573544,356.14,187,36,12856,2011-10-31 13:11:00
573545,171.45,76,10,16969,2011-10-31 13:12:00
573546,547.14,398,27,15974,2011-10-31 13:13:00
573548,692.45,417,61,13680,2011-10-31 13:22:00
573551,838.4200000000001,282,52,15044,2011-10-31 13:35:00
573552,396.38,330,25,13203,2011-10-31 13:43:00
573556,764.32,334,25,17675,2011-10-31 13:51:00
573564,656.25,323,40,16127,2011-10-31 13:58:00
573572,272.67,54,24,14527,2011-10-31 14:03:00
573576,4941.71,1265,434,14096,2011-10-31 14:09:00
573577,495.0,300,3,17396,2011-10-31 14:12:00
573578,247.0,146,13,16018,2011-10-31 14:13:00
573579,163.96,122,29,15033,2011-10-31 14:19:00
573581,596.9100000000001,392,37,14911,2011-10-31 14:22:00
573582,726.16,280,33,16633,2011-10-31 14:23:00
573583,172.74,44,11,14167,2011-10-31 14:29:00
573584,1976.5800000000002,628,39,16705,2011-10-31 14:36:00
573586,15.0,1,1,14704,2011-10-31 14:48:00
573587,242.38,128,12,18257,2011-10-31 14:48:00
573588,214.89999999999998,53,10,12588,2011-10-31 15:01:00
573599,447.3,236,6,17924,2011-10-31 15:20:00
573600,145.92000000000002,96,2,17924,2011-10-31 15:21:00
573629,103.32,65,6,12522,2011-10-31 15:30:00
573632,295.7,100,15,15329,2011-10-31 15:36:00
573656,462.85,148,24,12417,2011-10-31 16:02:00
573665,641.67,353,38,13982,2011-10-31 16:24:00
573666,355.63,310,28,15977,2011-10-31 16:24:00
573695,305.77,59,11,15023,2011-10-31 17:13:00
573744,475.24,376,23,17733,2011-11-01 08:16:00
573745,318.40999999999997,127,17,17419,2011-11-01 08:53:00
573746,560.8,334,10,13461,2011-11-01 09:01:00
573747,151.29999999999998,177,12,13697,2011-11-01 09:14:00
573748,1212.67,624,51,14911,2011-11-01 09:24:00
573749,307.32,84,9,17389,2011-11-01 09:26:00
573757,78.75,21,2,17166,2011-11-01 09:46:00
573758,108.97999999999999,50,6,14345,2011-11-01 09:51:00
573762,326.22,158,11,13758,2011-11-01 09:56:00
573763,639.6,288,26,17139,2011-11-01 09:56:00
573768,120.0,3,1,12552,2011-11-01 10:02:00
573769,329.37,214,17,13292,2011-11-01 10:04:00
573770,183.2,96,12,15214,2011-11-01 10:12:00
573772,151.5,76,24,17377,2011-11-01 10:16:00
573773,889.02,344,21,13327,2011-11-01 10:21:00
573774,632.3,382,5,16029,2011-11-01 10:27:00
573775,949.5,726,7,13881,2011-11-01 10:30:00
573776,85.44999999999999,23,5,13468,2011-11-01 10:32:00
573777,786.98,670,19,13726,2011-11-01 10:49:00
573778,1350.9,474,14,18092,2011-11-01 10:56:00
573780,340.43,213,23,17503,2011-11-01 11:12:00
573808,173.71,69,34,14419,2011-11-01 11:29:00
573814,413.40999999999997,461,56,13268,2011-11-01 11:31:00
573822,641.1,281,21,15527,2011-11-01 11:33:00
573829,325.91,264,23,16830,2011-11-01 11:35:00
573830,148.96,76,22,16960,2011-11-01 11:35:00
573840,772.44,396,5,14866,2011-11-01 11:38:00
573841,112.67,51,23,14995,2011-11-01 11:39:00
573846,1374.26,570,8,14866,2011-11-01 11:39:00
573863,456.48,208,17,16825,2011-11-01 11:51:00
573865,358.59000000000003,173,18,15311,2011-11-01 12:00:00
573866,342.59000000000003,150,20,17495,2011-11-01 12:06:00
573867,568.6,346,24,12674,2011-11-01 12:12:00
573868,460.40000000000003,260,25,12491,2011-11-01 12:18:00
573870,162.8,70,44,14485,2011-11-01 12:25:00
573871,600.22,530,14,14426,2011-11-01 12:34:00
573872,360.71999999999997,180,18,17243,2011-11-01 12:35:00
573873,192.53,104,31,17346,2011-11-01 12:39:00
573874,507.54,464,32,13868,2011-11-01 12:45:00
573875,204.87,95,14,15018,2011-11-01 12:47:00
573876,516.76,385,116,16360,2011-11-01 12:48:00
573877,109.8,60,4,14432,2011-11-01 13:04:00
573878,175.4,124,8,14243,2011-11-01 13:20:00
573879,137.97,53,19,15039,2011-11-01 13:21:00
573886,312.82,394,17,14401,2011-11-01 13:37:00
573887,112.65,27,7,16173,2011-11-01 13:39:00
573888,370.12,433,21,17696,2011-11-01 13:43:00
573889,213.82,201,38,13571,2011-11-01 13:44:00
573890,27.8,8,8,12748,2011-11-01 13:49:00
573891,825.81,426,21,12682,2011-11-01 13:56:00
573892,834.38,270,44,14911,2011-11-01 13:57:00
573893,171.20000000000002,60,6,18270,2011-11-01 13:57:00
573894,43.47,17,13,17812,2011-11-01 13:59:00
573895,43.5,101,2,15423,2011-11-01 14:01:00
573896,107.10000000000001,18,2,13755,2011-11-01 14:03:00
573897,560.23,801,76,16729,2011-11-01 14:29:00
573898,193.38,57,17,14562,2011-11-01 14:35:00
573899,208.59,101,13,15847,2011-11-01 14:41:00
573900,161.85,31,8,17668,2011-11-01 14:45:00
573901,294.58,296,22,14191,2011-11-01 14:49:00
573902,311.18,48,5,17428,2011-11-01 14:51:00
573903,740.64,313,32,14667,2011-11-01 14:51:00
573904,948.15,493,145,14505,2011-11-01 14:54:00
573905,357.21,72,40,16971,2011-11-01 15:06:00
573906,195.02,112,10,16458,2011-11-01 15:12:00
573907,299.1,117,14,13021,2011-11-01 15:17:00
573908,354.49,77,10,17739,2011-11-01 15:19:00
573909,212.12,68,36,17813,2011-11-01 15:26:00
573910,422.1,258,8,13969,2011-11-01 15:34:00
573911,186.04999999999998,120,11,17315,2011-11-01 15:40:00
573912,37.5,30,1,17888,2011-11-01 15:48:00
573913,569.82,334,33,17653,2011-11-01 15:49:00
573914,329.88,222,17,14383,2011-11-01 15:53:00
573915,229.8,94,51,15511,2011-11-01 15:55:00
573917,147.0,48,2,18135,2011-11-01 17:08:00
573918,132.53,53,16,17576,2011-11-01 17:20:00
573921,204.92000000000002,144,14,16352,2011-11-02 08:44:00
573922,102.72,56,2,14032,2011-11-02 09:22:00
573923,303.07,102,33,17965,2011-11-02 09:31:00
573924,299.38,202,17,15065,2011-11-02 09:45:00
573927,282.2,72,15,13890,2011-11-02 09:59:00
573928,599.25,365,8,16839,2011-11-02 10:07:00
573930,120.66,125,9,17811,2011-11-02 10:15:00
573931,296.76,203,16,16884,2011-11-02 10:16:00
573932,504.0,1400,7,17966,2011-11-02 10:26:00
573933,85.0,1,1,17135,2011-11-02 10:33:00
573934,307.14,110,19,17719,2011-11-02 10:36:00
573937,576.0,415,39,15830,2011-11-02 10:40:00
573945,211.47,103,9,17663,2011-11-02 10:44:00
573955,459.8,242,30,14216,2011-11-02 10:51:00
573982,306.0,360,1,12901,2011-11-02 11:07:00
573992,615.14,498,41,15275,2011-11-02 11:20:00
573993,664.21,321,40,16790,2011-11-02 11:23:00
573994,99.42,313,6,17135,2011-11-02 11:23:00
573995,960.0,3000,1,16308,2011-11-02 11:24:00
573996,355.86,302,15,16747,2011-11-02 11:37:00
573999,981.95,639,45,12779,2011-11-02 11:43:00
574009,320.05,192,41,15750,2011-11-02 11:49:00
574011,133.08,117,10,16884,2011-11-02 11:52:00
574012,400.32000000000005,1152,2,12830,2011-11-02 11:54:00
574013,300.6,140,5,14285,2011-11-02 11:59:00
574014,624.24,216,1,12415,2011-11-02 12:03:00
574015,921.37,394,43,15576,2011-11-02 12:03:00
574016,113.48000000000002,46,18,18105,2011-11-02 12:04:00
574017,132.45000000000002,36,8,16014,2011-11-02 12:04:00
574018,90.96,48,4,13477,2011-11-02 12:04:00
574020,304.68,206,18,14673,2011-11-02 12:15:00
574021,310.8,92,3,14434,2011-11-02 12:18:00
574022,85.92,48,1,12594,2011-11-02 12:20:00
574023,564.41,239,19,14390,2011-11-02 12:20:00
574024,109.68,114,8,17410,2011-11-02 12:23:00
574025,261.89,903,29,12748,2011-11-02 12:26:00
574029,994.8,720,37,12955,2011-11-02 12:34:00
574032,523.46,381,22,17754,2011-11-02 12:37:00
574033,302.0,98,17,16558,2011-11-02 12:44:00
574034,458.14000000000004,178,85,17841,2011-11-02 12:45:00
574035,113.01,60,17,14606,2011-11-02 12:45:00
574036,313.2,249,19,16607,2011-11-02 12:46:00
574037,97.5,161,8,16043,2011-11-02 12:50:00
574038,399.65000000000003,184,24,18164,2011-11-02 12:56:00
574039,127.30000000000001,66,9,17800,2011-11-02 12:57:00
574040,89.94,37,17,14974,2011-11-02 13:01:00
574041,19.919999999999998,24,1,15805,2011-11-02 13:05:00
574042,176.68,168,9,17947,2011-11-02 13:05:00
574043,633.58,556,92,16367,2011-11-02 13:13:00
574044,843.6,264,2,16210,2011-11-02 13:14:00
574045,409.08000000000004,100,5,13854,2011-11-02 13:18:00
574046,129.06,45,27,15743,2011-11-02 13:19:00
574047,302.96,176,13,13318,2011-11-02 13:26:00
574048,301.97,159,18,13769,2011-11-02 13:37:00
574049,1514.17,744,17,13316,2011-11-02 13:40:00
574050,131.52,109,9,13904,2011-11-02 13:41:00
574051,331.9,242,17,14102,2011-11-02 13:46:00
574052,119.8,29,19,16706,2011-11-02 13:50:00
574053,823.8,582,42,16379,2011-11-02 14:04:00
574054,754.64,362,38,18104,2011-11-02 14:07:00
574055,863.04,434,12,16525,2011-11-02 14:08:00
574056,3949.66,2454,30,14646,2011-11-02 14:09:00
574058,449.28000000000003,216,1,14646,2011-11-02 14:10:00
574059,87.97,62,39,14646,2011-11-02 14:13:00
574060,223.21,95,13,16531,2011-11-02 14:16:00
574062,1183.9,640,45,17675,2011-11-02 14:30:00
574063,211.49,240,79,13271,2011-11-02 14:31:00
574064,313.74,214,18,17434,2011-11-02 14:35:00
574066,443.14,190,8,13183,2011-11-02 14:50:00
574067,3962.85,1161,34,14088,2011-11-02 14:50:00
574068,633.44,291,22,12490,2011-11-02 14:51:00
574069,562.71,343,30,17735,2011-11-02 14:52:00
574070,339.0,198,16,16748,2011-11-02 14:52:00
574071,171.23000000000002,64,11,12654,2011-11-02 14:57:00
574072,385.3,238,16,15414,2011-11-02 14:58:00
574075,281.21,116,13,16365,2011-11-02 15:33:00
574077,190.05,125,51,17999,2011-11-02 15:56:00
574079,155.8,84,33,17595,2011-11-02 16:19:00
574080,195.24,76,23,16348,2011-11-02 16:29:00
574081,362.43,270,27,15804,2011-11-02 16:37:00
574082,111.08,78,15,16205,2011-11-02 16:37:00
574084,364.21999999999997,278,18,14528,2011-11-02 17:09:00
574085,175.89,115,15,17432,2011-11-02 17:30:00
574086,304.78,185,11,15651,2011-11-03 08:39:00
574087,114.2,56,5,15651,2011-11-03 08:41:00
574088,340.2,128,18,18044,2011-11-03 08:56:00
574089,300.1,162,20,17611,2011-11-03 09:07:00
574090,326.87,236,20,17442,2011-11-03 09:17:00
574091,302.21999999999997,454,22,17086,2011-11-03 09:20:00
574092,5500.38,4074,21,16684,2011-11-03 09:28:00
574093,736.55,567,39,12437,2011-11-03 09:43:00
574096,530.42,418,25,13599,2011-11-03 09:55:00
574097,725.72,377,29,12471,2011-11-03 09:56:00
574098,151.05,87,10,16337,2011-11-03 10:03:00
574099,202.3,80,12,12808,2011-11-03 10:05:00
574100,147.35,104,21,14098,2011-11-03 10:13:00
574102,278.52000000000004,110,9,16128,2011-11-03 10:27:00
574103,302.57,253,22,13636,2011-11-03 10:30:00
574104,656.95,376,25,12615,2011-11-03 10:45:00
574107,219.12,104,13,13728,2011-11-03 10:49:00
574138,375.24,192,4,12415,2011-11-03 11:26:00
574143,120.0,174,11,18041,2011-11-03 11:27:00
574149,774.9,293,46,13709,2011-11-03 11:29:00
574150,92.38,32,4,13709,2011-11-03 11:31:00
574154,216.99,119,13,13709,2011-11-03 11:32:00
574161,6.24,3,2,17816,2011-11-03 11:34:00
574165,226.92,284,14,14815,2011-11-03 11:36:00
574169,360.83000000000004,169,9,17491,2011-11-03 11:40:00
574170,545.49,447,62,16221,2011-11-03 11:43:00
574175,41.6,20,2,14110,2011-11-03 11:47:00
574182,308.76,372,17,16841,2011-11-03 11:51:00
574194,312.58,145,13,15227,2011-11-03 11:58:00
574196,30.0,16,2,15227,2011-11-03 11:59:00
574226,379.92,168,2,17306,2011-11-03 12:15:00
574227,427.51,149,22,16992,2011-11-03 12:18:00
574228,301.2,250,18,16678,2011-11-03 12:18:00
574233,105.78,66,8,16929,2011-11-03 12:21:00
574234,91.59,55,6,15271,2011-11-03 12:28:00
574237,436.06,218,29,15551,2011-11-03 12:37:00
574239,467.86,297,18,14849,2011-11-03 12:43:00
574240,576.26,382,84,15998,2011-11-03 12:45:00
574241,10.08,24,1,14849,2011-11-03 12:46:00
574242,294.40000000000003,388,2,17653,2011-11-03 12:46:00
574245,34.8,24,2,14849,2011-11-03 12:47:00
574246,45.0,12,1,14849,2011-11-03 12:49:00
574247,346.53000000000003,125,19,13168,2011-11-03 12:56:00
574249,436.79,156,49,16347,2011-11-03 13:01:00
574250,133.66,104,31,17634,2011-11-03 13:09:00
574251,291.6,116,17,18205,2011-11-03 13:22:00
574252,260.48,94,10,12437,2011-11-03 13:24:00
574253,440.23,423,30,15252,2011-11-03 13:30:00
574255,92.25,40,5,12569,2011-11-03 13:44:00
574258,123.19,60,46,16891,2011-11-03 13:50:00
574260,347.35,87,18,13014,2011-11-03 13:58:00
574262,524.14,316,28,13721,2011-11-03 14:05:00
574265,303.45,123,17,15605,2011-11-03 14:17:00
574269,958.82,696,58,15570,2011-11-03 14:27:00
574271,1000.0,100,1,14607,2011-11-03 14:32:00
574272,55.32000000000001,36,2,16500,2011-11-03 14:32:00
574273,213.07999999999998,120,26,16322,2011-11-03 14:33:00
574274,30.0,24,1,16500,2011-11-03 14:33:00
574275,311.73,127,15,12352,2011-11-03 14:37:00
574276,1415.92,832,5,17857,2011-11-03 14:39:00
574277,208.0,832,1,17857,2011-11-03 14:42:00
574278,456.23999999999995,228,16,15814,2011-11-03 14:42:00
574279,142.98,42,12,14878,2011-11-03 14:47:00
574280,660.7,374,13,13408,2011-11-03 14:47:00
574281,297.90999999999997,225,15,14856,2011-11-03 14:47:00
574282,125.5,21,3,15612,2011-11-03 14:52:00
574283,10.2,4,1,14856,2011-11-03 14:53:00
574284,312.75,145,14,17644,2011-11-03 15:01:00
574285,2907.2000000000003,1024,6,17450,2011-11-03 15:01:00
574286,117.46000000000001,40,4,17644,2011-11-03 15:02:00
574287,166.0,126,53,14723,2011-11-03 15:09:00
574289,131.04,312,8,17750,2011-11-03 15:16:00
574290,263.92,111,32,17403,2011-11-03 15:18:00
574292,183.76,112,25,16914,2011-11-03 15:27:00
574293,6162.620000000001,2290,9,17450,2011-11-03 15:32:00
574294,5727.0,3840,3,16333,2011-11-03 15:47:00
574295,7427.32,1952,21,17389,2011-11-03 15:47:00
574297,528.08,336,29,16602,2011-11-03 15:54:00
574299,309.01,157,16,16746,2011-11-03 16:06:00
574300,309.66,124,12,14636,2011-11-03 16:12:00
574301,372.7,136,19,12544,2011-11-03 16:15:00
574302,321.07,125,16,13914,2011-11-03 16:28:00
574303,684.12,560,9,13324,2011-11-03 16:28:00
574304,488.08000000000004,158,77,14428,2011-11-03 16:30:00
574305,135.4,140,7,18081,2011-11-03 16:30:00
574306,405.0,510,23,17481,2011-11-03 16:37:00
574307,116.56,50,8,15809,2011-11-03 16:40:00
574308,608.85,457,52,16409,2011-11-03 16:45:00
574310,770.66,422,71,13467,2011-11-03 16:56:00
574311,981.77,471,45,15640,2011-11-03 16:56:00
574312,132.28,115,30,17221,2011-11-03 17:39:00
574313,367.69,173,20,13267,2011-11-03 17:45:00
574314,342.4,192,18,13500,2011-11-03 17:48:00
574315,506.88,183,11,17076,2011-11-03 17:53:00
574316,159.85,21,8,17351,2011-11-03 18:45:00
574317,370.4,768,27,17078,2011-11-03 18:49:00
574319,1915.6,810,9,15482,2011-11-03 19:15:00
574320,7.800000000000001,20,1,17078,2011-11-03 19:17:00
574321,280.49,121,31,16016,2011-11-03 19:28:00
574323,114.91,59,21,16438,2011-11-03 19:50:00
574324,1494.0000000000002,360,1,16684,2011-11-04 07:46:00
574325,466.84,260,5,16839,2011-11-04 08:12:00
574326,310.28000000000003,381,25,14913,2011-11-04 08:29:00
574327,315.29,131,13,13013,2011-11-04 09:03:00
574328,7271.34,4981,208,13081,2011-11-04 09:05:00
574329,477.94,210,16,12362,2011-11-04 09:07:00
574330,63.06,54,3,12971,2011-11-04 09:10:00
574331,262.26,264,15,13178,2011-11-04 09:24:00
574332,760.0,187,4,12664,2011-11-04 09:24:00
574333,156.75,75,2,16671,2011-11-04 09:32:00
574334,537.6,156,7,16672,2011-11-04 09:44:00
574335,42.45,13,3,13592,2011-11-04 09:49:00
574336,1195.09,559,56,12397,2011-11-04 09:52:00
574338,352.46000000000004,234,14,14150,2011-11-04 10:05:00
574340,156.25,130,24,17377,2011-11-04 10:08:00
574341,4557.6,4752,11,18102,2011-11-04 10:09:00
574342,223.71,183,16,13447,2011-11-04 10:10:00
574343,379.28,302,26,12576,2011-11-04 10:11:00
574345,340.48,168,16,15845,2011-11-04 10:18:00
574346,426.84000000000003,252,10,17930,2011-11-04 10:23:00
574348,610.76,412,10,13756,2011-11-04 10:28:00
574349,659.8,268,15,13495,2011-11-04 10:29:00
574351,109.49,159,32,17348,2011-11-04 10:37:00
574352,5292.72,1776,14,18102,2011-11-04 10:38:00
574353,312.55,145,28,14659,2011-11-04 10:46:00
574354,464.05,328,16,17203,2011-11-04 10:47:00
574355,85.32000000000001,32,4,18102,2011-11-04 10:48:00
574363,5028.76,1418,13,18102,2011-11-04 10:57:00
574368,384.93,253,27,13004,2011-11-04 10:59:00
574383,80.60000000000001,16,4,18102,2011-11-04 11:03:00
574387,317.56,144,16,12944,2011-11-04 11:04:00
574393,324.3,174,17,13313,2011-11-04 11:06:00
574442,561.28,139,10,12704,2011-11-04 11:40:00
574444,198.47,151,37,18122,2011-11-04 11:41:00
574445,713.7600000000001,393,20,15722,2011-11-04 11:41:00
574446,84.0,40,1,15722,2011-11-04 11:43:00
574466,335.72,154,12,18172,2011-11-04 11:53:00
574467,41.6,20,1,18172,2011-11-04 11:53:00
574468,47.6,8,2,18172,2011-11-04 11:54:00
574469,601.44,336,1,12431,2011-11-04 11:55:00
574470,71.7,250,25,12748,2011-11-04 11:56:00
574471,419.12,308,23,17677,2011-11-04 11:59:00
574474,237.87,111,39,17979,2011-11-04 12:05:00
574475,308.15999999999997,383,23,14132,2011-11-04 12:18:00
574476,213.96,145,55,17203,2011-11-04 12:20:00
574477,348.33,269,54,15453,2011-11-04 12:21:00
574478,318.83,257,33,17203,2011-11-04 12:27:00
574479,235.35999999999999,184,22,18035,2011-11-04 12:39:00
574480,308.94,184,20,15010,2011-11-04 12:42:00
574481,612.72,703,141,18022,2011-11-04 12:45:00
574482,16.54,14,2,17193,2011-11-04 12:47:00
574484,463.09000000000003,350,30,14388,2011-11-04 12:50:00
574485,570.9200000000001,324,5,13798,2011-11-04 12:56:00
574490,269.1,184,18,17690,2011-11-04 13:04:00
574491,328.15,199,19,16318,2011-11-04 13:05:00
574501,327.89,304,57,12577,2011-11-04 13:15:00
574502,107.82,77,24,17274,2011-11-04 13:16:00
574506,102.82000000000001,31,20,12577,2011-11-04 13:24:00
574509,283.17,248,40,16012,2011-11-04 13:25:00
574511,324.57,279,22,15597,2011-11-04 13:26:00
574513,461.15999999999997,232,8,15291,2011-11-04 13:31:00
574514,627.0,518,20,15311,2011-11-04 13:34:00
574521,379.7,198,23,15358,2011-11-04 13:44:00
574523,390.6,108,9,18167,2011-11-04 13:51:00
574528,155.25,62,9,16782,2011-11-04 14:03:00
574529,190.88,131,25,17233,2011-11-04 14:06:00
574530,192.32999999999998,156,35,16887,2011-11-04 14:07:00
574531,37.29,71,6,12748,2011-11-04 14:11:00
574532,2370.04,1627,135,15676,2011-11-04 14:19:00
574533,592.5600000000001,566,11,12928,2011-11-04 14:24:00
574534,2118.12,1005,16,15061,2011-11-04 14:26:00
574535,133.91,85,8,16555,2011-11-04 14:31:00
574536,292.65,232,60,15707,2011-11-04 14:35:00
574537,71.66,70,7,13938,2011-11-04 14:37:00
574544,1931.45,1230,106,17084,2011-11-04 14:49:00
574545,816.54,472,41,17084,2011-11-04 14:54:00
574546,15.0,1,1,13651,2011-11-04 14:59:00
574547,488.35,221,104,17841,2011-11-04 15:08:00
574549,1.45,1,1,17841,2011-11-04 15:14:00
574550,728.67,325,55,12484,2011-11-04 15:18:00
574555,216.13,198,46,16426,2011-11-04 15:29:00
574557,165.32000000000002,108,8,17652,2011-11-04 15:35:00
574559,466.68,340,55,14056,2011-11-04 15:50:00
574560,307.78,214,19,17703,2011-11-04 15:51:00
574573,161.29,67,39,14592,2011-11-04 16:35:00
574575,482.67,350,51,14971,2011-11-04 17:03:00
574576,8.7,6,1,14971,2011-11-04 17:07:00
574585,399.6,216,1,17133,2011-11-06 09:34:00
574586,247.9,66,6,14882,2011-11-06 10:15:00
574587,1228.24,616,61,14936,2011-11-06 10:29:00
574588,74.9,22,3,14936,2011-11-06 10:30:00
574589,125.58,63,20,15017,2011-11-06 10:33:00
574590,335.86,166,22,18077,2011-11-06 10:44:00
574591,309.53000000000003,115,17,15745,2011-11-06 10:47:00
574592,139.1,58,8,14820,2011-11-06 10:49:00
574619,223.27,141,27,15952,2011-11-06 11:18:00
574624,538.74,191,33,17769,2011-11-06 11:20:00
574629,216.49,51,27,16326,2011-11-06 11:21:00
574631,471.84000000000003,106,5,12882,2011-11-06 11:22:00
574643,309.14,224,18,17387,2011-11-06 11:25:00
574653,482.16,522,14,12619,2011-11-06 11:30:00
574654,196.43,102,30,15571,2011-11-06 11:32:00
574655,241.86,94,23,16466,2011-11-06 11:35:00
574656,233.79999999999998,111,16,16434,2011-11-06 11:36:00
574657,439.66,232,59,13772,2011-11-06 11:43:00
574659,203.84,95,31,16942,2011-11-06 11:44:00
574660,306.01,223,84,15407,2011-11-06 11:55:00
574661,430.3,166,22,13447,2011-11-06 11:56:00
574662,493.62,224,25,16676,2011-11-06 12:01:00
574663,394.57,174,40,13527,2011-11-06 12:04:00
574664,328.9,366,11,14482,2011-11-06 12:07:00
574665,156.54,102,3,16168,2011-11-06 12:09:00
574666,257.76,144,1,16168,2011-11-06 12:10:00
574667,545.25,365,31,15514,2011-11-06 12:12:00
574668,29.700000000000003,6,1,15514,2011-11-06 12:12:00
574669,223.08,120,14,13727,2011-11-06 12:16:00
574670,281.16,127,58,12838,2011-11-06 12:20:00
574671,113.03,46,27,16744,2011-11-06 12:23:00
574672,210.31,129,66,13532,2011-11-06 12:25:00
574673,420.42,584,102,15555,2011-11-06 12:26:00
574674,126.79999999999998,58,13,14404,2011-11-06 12:30:00
574675,430.64,244,49,17289,2011-11-06 12:31:00
574676,194.15,65,34,16243,2011-11-06 12:32:00
574677,230.51,111,62,16445,2011-11-06 12:32:00
574678,1524.77,843,89,13365,2011-11-06 12:36:00
574679,464.32,259,14,12645,2011-11-06 12:38:00
574680,553.1,304,24,15078,2011-11-06 12:40:00
574681,317.8,268,20,15156,2011-11-06 12:41:00
574682,296.58,180,55,14963,2011-11-06 12:44:00
574683,331.93,154,84,16372,2011-11-06 12:50:00
574684,1349.69,822,55,17581,2011-11-06 12:56:00
574685,174.9,86,8,17581,2011-11-06 12:59:00
574686,186.19,225,53,17608,2011-11-06 13:00:00
574687,157.7,90,3,17581,2011-11-06 13:02:00
574688,5.8,4,1,17608,2011-11-06 13:06:00
574689,23.799999999999997,4,2,16372,2011-11-06 13:08:00
574690,671.69,577,39,12638,2011-11-06 13:11:00
574691,134.46,94,26,14174,2011-11-06 13:17:00
574692,144.3,81,15,16771,2011-11-06 13:28:00
574693,211.07,103,30,14553,2011-11-06 13:32:00
574694,419.06,146,16,12381,2011-11-06 13:36:00
574695,114.14,22,13,17114,2011-11-06 13:37:00
574696,202.88,122,32,13634,2011-11-06 13:40:00
574697,144.23000000000002,109,7,16488,2011-11-06 13:42:00
574698,152.2,92,6,14039,2011-11-06 13:48:00
574699,303.25,167,21,13040,2011-11-06 13:53:00
574700,1171.59,608,156,16033,2011-11-06 13:53:00
574701,287.64,160,57,15426,2011-11-06 13:54:00
574702,258.13,135,13,15839,2011-11-06 13:54:00
574703,44.39,20,14,15426,2011-11-06 13:59:00
574704,702.21,221,43,15696,2011-11-06 14:02:00
574705,194.4,21,10,14553,2011-11-06 14:06:00
574706,294.24,232,15,16790,2011-11-06 14:06:00
574707,2227.86,1296,76,17107,2011-11-06 14:08:00
